species	genus	family	order	class	phylum	superkingdom	LIB-B-pool1_barcode52	LIB-B-pool1_barcode78	LIB-B-pool1_barcode39	LIB-B-pool1_barcode71	LIB-B-pool1_barcode61	LIB-B-pool1_barcode51	LIB-B-pool1_barcode77	LIB-B-pool1_barcode49	LIB-B-pool1_barcode63	LIB-B-pool1_barcode92	LIB-B-pool1_barcode34	LIB-B-pool2_barcode14	LIB-B-pool1_barcode02	LIB-B-pool1_barcode83	LIB-B-pool1_barcode26	LIB-B-pool1_barcode23	LIB-B-pool2_barcode18	LIB-B-pool2_barcode12	LIB-B-pool1_barcode91	LIB-B-pool2_barcode05	LIB-B-pool1_barcode60	LIB-B-pool1_barcode50	LIB-B-pool1_barcode28	LIB-B-pool1_barcode73	LIB-B-pool1_barcode25	LIB-B-pool2_barcode13	LIB-B-pool2_barcode19	LIB-B-pool1_barcode90	LIB-B-pool1_barcode62	LIB-B-pool2_barcode10	LIB-B-pool1_barcode10	LIB-B-pool2_barcode09	LIB-B-pool2_barcode08	LIB-B-pool2_barcode25	LIB-B-pool2_barcode22	LIB-B-pool1_barcode46	LIB-B-pool1_barcode59	LIB-B-pool1_barcode37	LIB-B-pool2_barcode07	LIB-B-pool1_barcode33	LIB-B-pool2_barcode27	LIB-B-pool2_barcode04	LIB-B-pool1_barcode08	LIB-B-pool1_barcode70	LIB-B-pool1_barcode24	LIB-B-pool2_barcode06	LIB-B-pool2_barcode02	LIB-B-pool1_barcode66	LIB-B-pool1_barcode06	LIB-B-pool1_barcode09	LIB-B-pool1_barcode74	LIB-B-pool1_barcode89	LIB-B-pool1_barcode81	LIB-B-pool1_barcode38	LIB-B-pool1_barcode65	LIB-B-pool1_barcode17	LIB-B-pool1_barcode18	LIB-B-pool1_barcode13	LIB-B-pool1_barcode88	LIB-B-pool1_barcode20	LIB-B-pool1_barcode45	LIB-B-pool2_barcode15	LIB-B-pool1_barcode21	LIB-B-pool1_barcode75	LIB-B-pool1_barcode40	LIB-B-pool1_barcode55	LIB-B-pool1_barcode30	LIB-B-pool1_barcode03	LIB-B-pool1_barcode82	LIB-B-pool1_barcode67	LIB-B-pool1_barcode22	LIB-B-pool1_barcode53	LIB-B-pool1_barcode54	LIB-B-pool1_barcode11	LIB-B-pool1_barcode86	LIB-B-pool1_barcode32	LIB-B-pool1_barcode42	LIB-B-pool1_barcode14	LIB-B-pool1_barcode64	LIB-B-pool1_barcode12	LIB-B-pool1_barcode35	LIB-B-pool2_barcode23	LIB-B-pool2_barcode24	LIB-B-pool2_barcode01	LIB-B-pool1_barcode44	LIB-B-pool1_barcode31	LIB-B-pool1_barcode36	LIB-B-pool1_barcode04	LIB-B-pool1_barcode58	LIB-B-pool1_barcode05	LIB-B-pool1_barcode27	LIB-B-pool1_barcode07	LIB-B-pool1_barcode47	LIB-B-pool2_barcode16	LIB-B-pool1_barcode01	LIB-B-pool2_barcode11	LIB-B-pool1_barcode56	LIB-B-pool1_barcode87	LIB-B-pool1_barcode85	LIB-B-pool1_barcode57	LIB-B-pool1_barcode69	LIB-B-pool1_barcode84	LIB-B-pool1_barcode80	LIB-B-pool1_barcode68	LIB-B-pool1_barcode76	LIB-B-pool1_barcode79	LIB-B-pool2_barcode20	LIB-B-pool1_barcode15	LIB-B-pool1_barcode43	LIB-B-pool1_barcode19	LIB-B-pool1_barcode48	LIB-B-pool1_barcode29	LIB-B-pool2_barcode03	LIB-B-pool2_barcode21	LIB-B-pool1_barcode41	LIB-B-pool2_barcode17	LIB-B-pool1_barcode72
uncultured Propionibacterium sp.	Propionibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria						0.0183864498001097	0.0083193611724058					0.0156949628874664					0.0040714828337098	0.0087803951503028				0.0104436160583984					0.0413738723913703			0.0108483149134994		0.0022419205105804			0.0091782339191187			0.0009654683722788							0.0236220472440944	0.0098964784572279		0.0013025978655392		0.0025888900460796	0.0015986366531636	0.0012677825025264		0.0100471305085303				0.0039870824551676			0.000235469852871	0.0025428632859624			0.0100365985674414		0.0287430812773666	0.0072384672190781	0.0088125288301103													0.0792233782114383	0.0028650594301776				0.0067603336453638							0.0111054035156838			0.0041949619439909		0.0059756876644517						0.0017413841309784		0.0673929634291428	0.0020299642753933	0.0027006270264448								
uncultured Pseudomonas sp.	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																																							0.0004338767743546																																																																						0.0054792006625727								
uncultured Ralstonia sp.	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																																											0.0048643283263784			0.0096199090291211																																							
uncultured Rhodocyclaceae bacterium		Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																										0.0095847572901888																				0.034208422041859																																																																							
uncultured Rhodocyclus sp.	Rhodocyclus	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																										0.0018299827442955																																																																																											
uncultured Rubrobacteraceae bacterium		Rubrobacteraceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Bacteria																							0.0244313395113732																																																																																														
uncultured Saprospiraceae bacterium		Saprospiraceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria																										0.0010161568360849																																																																																											
uncultured Sphingobacteriales bacterium			Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria																										0.0015369772825552																																				0.0014025245441795																																																							
uncultured Sphingomonas sp.	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria			0.0091373286267817																																																																																																																		
uncultured Spirochaeta sp.	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																										0.002500131242288																																																																																											
uncultured Spirochaetaceae bacterium		Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria																										0.0003544207460958																																																																																											
uncultured Spirochaetes bacterium					Spirochaetes	Bacteria																										0.0005252786469214																																																																																											
uncultured Staphylococcus sp.	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		0.0288849867003194													0.0062140499450064										0.0300856000535362					0.0075996473980966	0.201102935085295	0.0202296937856766	0.0623490537329676					0.0009985568427382		0.0032798109332879				0.0890007781242258				0.0027491435722793				0.0160984495343717							0.000374004417237		0.0029184776876469			0.1315164778527417													0.0106837606837606							0.0320112512477192		0.0093705833549909							0.0029646476260382				0.0125943881703569					0.0137113294262168						0.0277240107407918		0.0242677985059202	0.0559588303540943						
uncultured Streptococcus sp.	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria					0.0036034405632481												0.0054613457145347						0.0271405694409007		0.0089113179733505												0.0006903069696169			0.0097594975600344											0.0233793836344314	0.0138223900456772							0.0001731232770904																				0.0775295663600525							0.03189614509054																		0.0916041957448386			0.138057448232478										
uncultured Tepidimonas sp.	Tepidimonas		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																												0.0676691729323308																																																									
uncultured Turicibacter sp.	Turicibacter	Turicibacteraceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria																																																				0.000295951724002																																																																	
uncultured Veillonellaceae bacterium		Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria																										0.0047401706346212																																																																																											
uncultured Verrucomicrobiales bacterium			Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria																										0.0029016967173171																																																																																											
uncultured Xanthobacteraceae bacterium		Xanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																					0.0027737826176289																																																																																
uncultured Zoogloea sp.	Zoogloea	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																										0.0083793942468061																																																																																											
uncultured actinobacterium				Actinomycetia	Actinobacteria	Bacteria	0.0042070565289934				0.0087728990355532		0.0303120643172869	0.1173110892366783				0.0119632138050151					0.0070514002693039			0.0013185096011866	0.0286687728431227	0.0075671843302795					0.0154836535801392			0.0048826220491954				0.0046508446448784			0.0012059989778283	0.0002345986490111								0.0120736166906754							0.0428863361708416					0.0019779325466507				0.0308098481104342			0.0030762051150953												0.0016943424310742					0.021782163667184	0.0006259072820164		0.0261929526421376			0.0081019002949227			0.0271478277462909															0.010915222197465		0.0015337926220425					0.010462733525921	0.0037918151234706			
uncultured actinomycete			Actinomycetales	Actinomycetia	Actinobacteria	Bacteria																																						0.0002575882619681																																																																															
uncultured ammonia-oxidizing bacterium						Bacteria																										0.0023446785428479																																																																																											
uncultured bacterium						Bacteria	0.0633189693144679		0.0079283819463174		0.0393398888308174	0.0862987649135777		0.0163218390804597	0.138272085054933	0.1246936251202515	0.0067743616490304		0.0087151915472283					0.3396158941580325	0.0375706214689265	0.0094837750631252	0.0256949377869779	0.0954144394604512	0.0353833192983898	0.0338403954831201		0.0007309617682172		0.0075244544770501	0.0256273924350803	0.0344722285584233	0.0089197224975222						0.0027532360797205								0.7952559881731298	0.0306390235588423	0.0066273817059278			0.0120356611877144	0.004250797024442	0.0361638044949878	0.413305304211616	0.034452049969381	0.0822134384214715			0.2143578611299534			0.0022060125562904				0.703446298524774	0.0017797857139057		0.0491792234574447	0.0198874161552407	0.3020928215522918	0.0230414746489323	0.0067975830815709		0.0264084507042251				0.0002614105714435	0.0013140604467805	0.1161579030089964	0.1127803559345909				0.205545948326563	0.008215962438714		0.0182648401826484		0.1951845505879587		0.0251572327044016	0.0005324813631522		0.1578923172331045			0.3490334147805536	0.1302794801525142	0.0150037509377344		0.0062435087157972		0.0803095431932408	0.0278084980792249	0.0975771976927744			0.013671875	0.0067567567567567		0.0724637681097818				0.0023041474654377	0.1123677988100652
uncultured bacterium DA057	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																		0.0008342231713828																																																			
uncultured bacterium MK09					Bacteroidetes	Bacteria																										0.0004651574890355																										0.0035722734800094																																																																	
uncultured bacterium PHOS-HE54				Gammaproteobacteria	Proteobacteria	Bacteria																																																										0.0021449668684336																																																											
